basin,date,year,daily_basin_avg_in,daily_max_bin_in
Nueces,2014-10-23,2014,0.31588881571831645,0.606298
Nueces,2014-10-24,2014,0,0
Nueces,2014-10-25,2014,0,0
Nueces,2014-10-26,2014,0,0
Nueces,2014-10-27,2014,0,0
Nueces,2014-10-28,2014,0,0
Nueces,2014-10-29,2014,0,0
Nueces,2014-10-30,2014,0.014572625275625743,0.456692
Nueces,2014-10-31,2014,0.06550119151280091,0.55118
Nueces,2014-11-01,2014,0.0011466372831410103,0.08267700000000001
Nueces,2014-11-02,2014,0,0
Nueces,2014-11-03,2014,0,0
Nueces,2014-11-04,2014,2.0386144461426824e-5,0.003937
Nueces,2014-11-05,2014,1.4712805840953682,2.031492
Nueces,2014-11-06,2014,0.7112305405638402,1.118108
Nueces,2014-11-07,2014,0.02840749672578344,0.094488
Nueces,2014-11-08,2014,0.06934480970771997,0.33070800000000006
Nueces,2014-11-09,2014,0,0
Nueces,2014-11-10,2014,0,0
Nueces,2014-11-11,2014,0,0
Nueces,2014-11-12,2014,0,0
Nueces,2014-11-13,2014,0,0
Nueces,2014-11-14,2014,0,0
Nueces,2014-11-15,2014,0,0
Nueces,2014-11-16,2014,0,0
Nueces,2014-11-17,2014,0,0
Nueces,2014-11-18,2014,0,0
Nueces,2014-11-19,2014,0,0
Nueces,2014-11-20,2014,0,0
Nueces,2014-11-21,2014,0,0
Nueces,2014-11-22,2014,0.03511263932324224,0.137795
Nueces,2014-11-23,2014,0.1388437828555883,0.496062
Nueces,2014-11-24,2014,0,0
Nueces,2014-11-25,2014,0,0
Nueces,2014-11-26,2014,0,0
Nueces,2014-11-27,2014,0,0
Nueces,2014-11-28,2014,0,0
Nueces,2014-11-29,2014,0,0
Nueces,2014-11-30,2014,0,0
Nueces,2014-12-01,2014,0,0
Nueces,2014-12-02,2014,0,0
Nueces,2014-12-03,2014,1.7683704498784413e-4,0.011811
Nueces,2014-12-04,2014,NA,NA
Nueces,2014-12-05,2014,0,0
Nueces,2014-12-06,2014,0,0
Nueces,2014-12-07,2014,0,0
Nueces,2014-12-08,2014,1.4533187748569229e-5,0.003937
Nueces,2014-12-09,2014,0,0
Nueces,2014-12-10,2014,0,0
Nueces,2014-12-11,2014,0.048870789069587535,0.21259800000000004
Nueces,2014-12-12,2014,0.003556527946643988,0.03937
Nueces,2014-12-13,2014,0,0
Nueces,2014-12-14,2014,0,0
Nueces,2014-12-15,2014,2.7451555833837628e-5,0.003937
Nueces,2014-12-16,2014,0,0
Nueces,2014-12-17,2014,1.9031726723732183e-4,0.003937
Nueces,2014-12-18,2014,0.012295375655898803,0.059055
Nueces,2014-12-19,2014,0.031576872867872516,0.299212
Nueces,2014-12-20,2014,3.2886820469018294e-4,0.011811
Nueces,2014-12-21,2014,0,0
Nueces,2014-12-22,2014,0,0
Nueces,2014-12-23,2014,0.03619864673879831,0.17322800000000002
Nueces,2014-12-24,2014,0.011448793377407961,0.074803
Nueces,2014-12-25,2014,0,0
Nueces,2014-12-26,2014,0,0
Nueces,2014-12-27,2014,0,0
Nueces,2014-12-28,2014,0.09313057565809618,0.188976
Nueces,2014-12-29,2014,0.02156066899339352,0.133858
Nueces,2014-12-30,2014,0,0
Nueces,2014-12-31,2014,0.037684602567235256,0.09055099999999999
Sabinal,2014-01-01,2014,0,0
Sabinal,2014-01-02,2014,0,0
Sabinal,2014-01-03,2014,0,0
Sabinal,2014-01-04,2014,0,0
Sabinal,2014-01-05,2014,0,0
Sabinal,2014-01-06,2014,0,0
Sabinal,2014-01-07,2014,0,0
Sabinal,2014-01-08,2014,5.409296867918623e-4,0.011811
Sabinal,2014-01-09,2014,0.00763405578826981,0.023622
Sabinal,2014-01-10,2014,4.6901546254538663e-4,0.011811
Sabinal,2014-01-11,2014,5.296028844182503e-4,0.003937
Sabinal,2014-01-12,2014,0,0
Sabinal,2014-01-13,2014,0.014159321651781437,0.035433000000000006
Sabinal,2014-01-14,2014,0,0
Sabinal,2014-01-15,2014,0,0
Sabinal,2014-01-16,2014,0,0
Sabinal,2014-01-17,2014,0,0
Sabinal,2014-01-18,2014,0,0
Sabinal,2014-01-19,2014,0,0
Sabinal,2014-01-20,2014,0,0
Sabinal,2014-01-21,2014,0,0
Sabinal,2014-01-22,2014,0,0
Sabinal,2014-01-23,2014,0.005597317261588408,0.011811
Sabinal,2014-01-24,2014,0.015617943841302242,0.051181000000000004
Sabinal,2014-01-25,2014,0,0
Sabinal,2014-01-26,2014,0,0
Sabinal,2014-01-27,2014,0,0
Sabinal,2014-01-28,2014,0.03213025042454233,0.08267700000000001
Sabinal,2014-01-29,2014,0.040481783837447216,0.074803
Sabinal,2014-01-30,2014,0,0
Sabinal,2014-01-31,2014,0,0
Sabinal,2014-02-01,2014,0,0
Sabinal,2014-02-02,2014,0,0
Sabinal,2014-02-03,2014,0,0
Sabinal,2014-02-04,2014,0.015724639283330358,0.110236
Sabinal,2014-02-05,2014,0,0
Sabinal,2014-02-06,2014,7.888233530226877e-5,0.003937
Sabinal,2014-02-07,2014,0,0
Sabinal,2014-02-08,2014,1.4387929686946762e-4,0.011811
Sabinal,2014-02-09,2014,0,0
Sabinal,2014-02-10,2014,0,0
Sabinal,2014-02-11,2014,1.993027536340776e-8,0.003937
Sabinal,2014-02-12,2014,0.01854525210814161,0.031496
Sabinal,2014-02-13,2014,0,0
Sabinal,2014-02-14,2014,0,0
Sabinal,2014-02-15,2014,0,0
Sabinal,2014-02-16,2014,0,0
Sabinal,2014-02-17,2014,0,0
Sabinal,2014-02-18,2014,0.009200977707145222,0.035433000000000006
Sabinal,2014-02-19,2014,0,0
Sabinal,2014-02-20,2014,0,0
Sabinal,2014-02-21,2014,0,0
Sabinal,2014-02-22,2014,0,0
Sabinal,2014-02-23,2014,0,0
Sabinal,2014-02-24,2014,0.04115170090100798,0.062992
Sabinal,2014-02-25,2014,0,0
Sabinal,2014-02-26,2014,0.07207164101963348,0.240157
Sabinal,2014-02-27,2014,0.4358941426206719,0.562991
Sabinal,2014-02-28,2014,0,0
Sabinal,2014-03-01,2014,0,0
Sabinal,2014-03-02,2014,0,0
Sabinal,2014-03-03,2014,0.02162848313843117,0.059055
Sabinal,2014-03-04,2014,0.035708393436431465,0.09842500000000001
Sabinal,2014-03-05,2014,0,0
Sabinal,2014-03-06,2014,0,0
Sabinal,2014-03-07,2014,0,0
Sabinal,2014-03-08,2014,0.008152310974017073,0.023622
Sabinal,2014-03-09,2014,0.05984757784344459,0.137795
Sabinal,2014-03-10,2014,0.19860780093897837,0.29133800000000004
Sabinal,2014-03-11,2014,0.08292297721347844,0.161417
Sabinal,2014-03-12,2014,0,0
Sabinal,2014-03-13,2014,0,0
Sabinal,2014-03-14,2014,0,0
Sabinal,2014-03-15,2014,0,0
Sabinal,2014-03-16,2014,0.0017641783140819622,0.019685
Sabinal,2014-03-17,2014,0.003306837062841603,0.011811
Sabinal,2014-03-18,2014,0,0
Sabinal,2014-03-19,2014,0,0
Sabinal,2014-03-20,2014,0,0
Sabinal,2014-03-21,2014,0,0
Sabinal,2014-03-22,2014,0,0
Sabinal,2014-03-23,2014,0.0053884389685690684,0.031496
Sabinal,2014-03-24,2014,0,0
Sabinal,2014-03-25,2014,0.035477437071913163,0.137795
Sabinal,2014-03-26,2014,0.07510628593505572,0.137795
Sabinal,2014-03-27,2014,0.07944450460202418,0.255905
Sabinal,2014-03-28,2014,0,0
Sabinal,2014-03-29,2014,0,0
Sabinal,2014-03-30,2014,0,0
Sabinal,2014-03-31,2014,0,0
Sabinal,2014-04-01,2014,0,0
Sabinal,2014-04-02,2014,0,0
Sabinal,2014-04-03,2014,0,0
Sabinal,2014-04-04,2014,0.012285544821432072,0.062992
Sabinal,2014-04-05,2014,0,0
Sabinal,2014-04-06,2014,1.1007460321615312e-4,0.003937
Sabinal,2014-04-07,2014,0.004947796964880928,0.019685
Sabinal,2014-04-08,2014,0.09058247413047052,0.220472
Sabinal,2014-04-09,2014,0,0
Sabinal,2014-04-10,2014,0,0
Sabinal,2014-04-11,2014,0,0
Sabinal,2014-04-12,2014,0,0
Sabinal,2014-04-13,2014,0,0
Sabinal,2014-04-14,2014,0.004931790536010697,0.019685
Sabinal,2014-04-15,2014,0.22970875771613242,0.645668
Sabinal,2014-04-16,2014,0,0
Sabinal,2014-04-17,2014,0,0
Sabinal,2014-04-18,2014,1.993027536340776e-8,0.003937
Sabinal,2014-04-19,2014,0,0
Sabinal,2014-04-20,2014,0.002789920422019214,0.015748
Sabinal,2014-04-21,2014,0.0758987456215957,0.188976
Sabinal,2014-04-22,2014,0.01931885508278614,0.11811
Sabinal,2014-04-23,2014,0,0
Sabinal,2014-04-24,2014,0,0
Sabinal,2014-04-25,2014,0,0
Sabinal,2014-04-26,2014,0,0
Sabinal,2014-04-27,2014,0,0
Sabinal,2014-04-28,2014,0,0
Sabinal,2014-04-29,2014,0,0
Sabinal,2014-04-30,2014,0,0
Sabinal,2014-05-01,2014,0,0
Sabinal,2014-05-02,2014,0,0
Sabinal,2014-05-03,2014,0,0
Sabinal,2014-05-04,2014,0,0
Sabinal,2014-05-05,2014,0,0
Sabinal,2014-05-06,2014,0,0
Sabinal,2014-05-07,2014,0,0
Sabinal,2014-05-08,2014,2.1388529843935364e-4,0.003937
Sabinal,2014-05-09,2014,1.1801072769237915e-4,0.011811
Sabinal,2014-05-10,2014,0.45699249942567355,0.980313
Sabinal,2014-05-11,2014,0,0
Sabinal,2014-05-12,2014,0.005280614964579554,0.011811
Sabinal,2014-05-13,2014,1.3009144877276164,2.039366
Sabinal,2014-05-14,2014,0.1304036743122138,0.255905
Sabinal,2014-05-15,2014,0,0
Sabinal,2014-05-16,2014,0,0
Sabinal,2014-05-17,2014,0,0
Sabinal,2014-05-18,2014,0,0
Sabinal,2014-05-19,2014,0,0
Sabinal,2014-05-20,2014,0,0
Sabinal,2014-05-21,2014,4.269877736557006e-5,0.003937
Sabinal,2014-05-22,2014,1.2328108474444938e-5,0.003937
Sabinal,2014-05-23,2014,0.2890811364714043,0.46850300000000006
Sabinal,2014-05-24,2014,0.003817285236462435,0.019685
Sabinal,2014-05-25,2014,0.07602512109611197,0.48425100000000004
Sabinal,2014-05-26,2014,4.394474043788955,5.594477
Sabinal,2014-05-27,2014,2.2175783163045137,3.46456
Sabinal,2014-05-28,2014,8.162079183524391e-4,0.031496
Sabinal,2014-05-29,2014,0,0
Sabinal,2014-05-30,2014,2.066815535674444e-4,0.019685
Sabinal,2014-05-31,2014,1.283940719536826e-4,0.011811
Sabinal,2014-06-01,2014,1.8922305329723848e-4,0.011811
Sabinal,2014-06-02,2014,0,0
Sabinal,2014-06-03,2014,0,0
Sabinal,2014-06-04,2014,0,0
Sabinal,2014-06-05,2014,0,0
Sabinal,2014-06-06,2014,0,0
Sabinal,2014-06-07,2014,0,0
Sabinal,2014-06-08,2014,0,0
Sabinal,2014-06-09,2014,0.027035753853432952,0.08267700000000001
Sabinal,2014-06-10,2014,0.07780017572790049,0.228346
Sabinal,2014-06-11,2014,0,0
Sabinal,2014-06-12,2014,0.029977679161237936,0.094488
Sabinal,2014-06-13,2014,0.3151092537954118,0.999998
Sabinal,2014-06-14,2014,0.07180508130942723,0.35433000000000003
Sabinal,2014-06-15,2014,0.27604251994050827,0.614172
Sabinal,2014-06-16,2014,0,0
Sabinal,2014-06-17,2014,0.05511496374424557,0.23622
Sabinal,2014-06-18,2014,0.06948198675042955,0.169291
Sabinal,2014-06-19,2014,0.8571609390011594,1.940941
Sabinal,2014-06-20,2014,0.20973807120722843,0.295275
Sabinal,2014-06-21,2014,0.14495181445940586,0.728345
Sabinal,2014-06-22,2014,0.004885751605317996,0.015748
Sabinal,2014-06-23,2014,2.376541405203369e-4,0.011811
Sabinal,2014-06-24,2014,0.028742152064973193,0.523621
Sabinal,2014-06-25,2014,0.04675865671468004,0.248031
Sabinal,2014-06-26,2014,0.46946980962208684,0.8858250000000001
Sabinal,2014-06-27,2014,0.0022285884636676244,0.035433000000000006
Sabinal,2014-06-28,2014,0,0
Sabinal,2014-06-29,2014,0,0
Sabinal,2014-06-30,2014,0,0
Sabinal,2014-07-01,2014,0,0
Sabinal,2014-07-02,2014,0,0
Sabinal,2014-07-03,2014,3.60564607412009e-4,0.015748
Sabinal,2014-07-04,2014,1.5485224915785013e-5,0.003937
Sabinal,2014-07-05,2014,0,0
Sabinal,2014-07-06,2014,0.08471921310294551,0.35433000000000003
Sabinal,2014-07-07,2014,0,0
Sabinal,2014-07-08,2014,8.236469894245164e-5,0.011811
Sabinal,2014-07-09,2014,1.0551498471662414e-4,0.019685
Sabinal,2014-07-10,2014,0.03492716588210794,0.188976
Sabinal,2014-07-11,2014,0.0927573798766584,0.27165300000000003
Sabinal,2014-07-12,2014,0.007343076865710621,0.062992
Sabinal,2014-07-13,2014,0,0
Sabinal,2014-07-14,2014,0,0
Sabinal,2014-07-15,2014,0,0
Sabinal,2014-07-16,2014,0.45297593451756674,1.2401550000000001
Sabinal,2014-07-17,2014,0.011864829757902854,0.023622
Sabinal,2014-07-18,2014,0.4789416074501592,1.65354
Sabinal,2014-07-19,2014,0.02847261455143939,0.200787
Sabinal,2014-07-20,2014,0,0
Sabinal,2014-07-21,2014,0,0
Sabinal,2014-07-22,2014,0,0
Sabinal,2014-07-23,2014,0,0
Sabinal,2014-07-24,2014,0.07811568765912626,0.413385
Sabinal,2014-07-25,2014,0.19792626495662244,0.6811010000000001
Sabinal,2014-07-26,2014,0,0
Sabinal,2014-07-27,2014,0,0
Sabinal,2014-07-28,2014,0,0
Sabinal,2014-07-29,2014,0,0
Sabinal,2014-07-30,2014,0,0
Sabinal,2014-07-31,2014,0,0
Sabinal,2014-08-01,2014,0.27006062843090084,0.842518
Sabinal,2014-08-02,2014,0.011608313578874086,0.14173200000000002
Sabinal,2014-08-03,2014,0,0
Sabinal,2014-08-04,2014,0,0
Sabinal,2014-08-05,2014,0,0
Sabinal,2014-08-06,2014,0,0
Sabinal,2014-08-07,2014,0,0
Sabinal,2014-08-08,2014,0,0
Sabinal,2014-08-09,2014,3.963906616495001e-4,0.035433000000000006
Sabinal,2014-08-10,2014,2.0479773508939064e-4,0.015748
Sabinal,2014-08-11,2014,0,0
Sabinal,2014-08-12,2014,0.11956671030243668,0.6811010000000001
Sabinal,2014-08-13,2014,0.514401580036783,1.480312
Sabinal,2014-08-14,2014,0,0
Sabinal,2014-08-15,2014,0,0
Sabinal,2014-08-16,2014,0,0
Sabinal,2014-08-17,2014,2.7926468599431353e-4,0.015748
Sabinal,2014-08-18,2014,4.353336803519696e-4,0.043307000000000005
Sabinal,2014-08-19,2014,2.3694294104631317,4.098417
Sabinal,2014-08-20,2014,0.555563813243726,1.027557
Sabinal,2014-08-21,2014,0.0017120945519189467,0.059055
Sabinal,2014-08-22,2014,0,0
Sabinal,2014-08-23,2014,0,0
Sabinal,2014-08-24,2014,0,0
Sabinal,2014-08-25,2014,0,0
Sabinal,2014-08-26,2014,0,0
Sabinal,2014-08-27,2014,0.01748854073226564,0.21259800000000004
Sabinal,2014-08-28,2014,0,0
Sabinal,2014-08-29,2014,0,0
Sabinal,2014-08-30,2014,0,0
Sabinal,2014-08-31,2014,0.00593651781729078,0.074803
Sabinal,2014-09-01,2014,0,0
Sabinal,2014-09-02,2014,0,0
Sabinal,2014-09-03,2014,0.02503763994136083,0.44881800000000005
Sabinal,2014-09-04,2014,0.3818368469432971,0.8307070000000001
Sabinal,2014-09-05,2014,0.04295537118794343,0.318897
Sabinal,2014-09-06,2014,0.0017720244635918033,0.035433000000000006
Sabinal,2014-09-07,2014,0.7159802988384075,2.381885
Sabinal,2014-09-08,2014,0.3669991171589118,1.035431
Sabinal,2014-09-09,2014,0.010789227934915826,0.153543
Sabinal,2014-09-10,2014,0,0
Sabinal,2014-09-11,2014,0,0
Sabinal,2014-09-12,2014,0.001904751025540021,0.07086600000000001
Sabinal,2014-09-13,2014,0.4627228210426016,1.1338560000000002
Sabinal,2014-09-14,2014,0.002767521312802808,0.015748
Sabinal,2014-09-15,2014,0.020677668250411747,0.03937
Sabinal,2014-09-16,2014,0,0
Sabinal,2014-09-17,2014,0.05271214812157166,1.1535410000000001
Sabinal,2014-09-18,2014,0.012727675470437365,0.18110199999999999
Sabinal,2014-09-19,2014,0.040571649211602896,0.208661
Sabinal,2014-09-20,2014,7.77795591127863e-6,0.011811
Sabinal,2014-09-21,2014,0.05417775951272939,0.38582600000000006
Sabinal,2014-09-22,2014,0.002322310451343159,0.07086600000000001
Sabinal,2014-09-23,2014,0,0
Sabinal,2014-09-24,2014,0.002188699704018706,0.200787
Sabinal,2014-09-25,2014,0,0
Sabinal,2014-09-26,2014,0,0
Sabinal,2014-09-27,2014,0.6665126275617,1.3228320000000002
Sabinal,2014-09-28,2014,0.13337435622263433,0.240157
Sabinal,2014-09-29,2014,0,0
Sabinal,2014-09-30,2014,1.811639579966337e-4,0.011811
Sabinal,2014-10-01,2014,0,0
Sabinal,2014-10-02,2014,0,0
Sabinal,2014-10-03,2014,3.1592943082837276e-4,0.011811
Sabinal,2014-10-04,2014,0,0
Sabinal,2014-10-05,2014,0,0
Sabinal,2014-10-06,2014,0,0
Sabinal,2014-10-07,2014,0,0
Sabinal,2014-10-08,2014,0,0
Sabinal,2014-10-09,2014,0,0
Sabinal,2014-10-10,2014,0,0
Sabinal,2014-10-11,2014,0.33683718588317596,1.507871
Sabinal,2014-10-12,2014,0.08524482943578814,0.200787
Sabinal,2014-10-13,2014,0,0
Sabinal,2014-10-14,2014,0.012414781766479862,0.055118
Sabinal,2014-10-15,2014,0,0
Sabinal,2014-10-16,2014,0,0
Sabinal,2014-10-17,2014,0,0
Sabinal,2014-10-18,2014,0,0
Sabinal,2014-10-19,2014,0.006214810512444422,0.08267700000000001
Sabinal,2014-10-20,2014,0,0
Sabinal,2014-10-21,2014,0,0
Sabinal,2014-10-22,2014,0,0
Sabinal,2014-10-23,2014,0.17774853279559763,0.220472
Sabinal,2014-10-24,2014,0,0
Sabinal,2014-10-25,2014,0,0
Sabinal,2014-10-26,2014,0,0
Sabinal,2014-10-27,2014,0,0
Sabinal,2014-10-28,2014,0,0
Sabinal,2014-10-29,2014,0,0
Sabinal,2014-10-30,2014,0.004558438409197933,0.051181000000000004
Sabinal,2014-10-31,2014,0.4827509652131693,1.354328
Sabinal,2014-11-01,2014,0.002065743499492671,0.023622
Sabinal,2014-11-02,2014,0,0
Sabinal,2014-11-03,2014,0,0
Sabinal,2014-11-04,2014,0.0038911263454196746,0.015748
Sabinal,2014-11-05,2014,1.1338262234508365,1.3228320000000002
Sabinal,2014-11-06,2014,1.0245642929064362,1.2952730000000001
Sabinal,2014-11-07,2014,0.003730757943273815,0.023622
Sabinal,2014-11-08,2014,0.026722672266289285,0.12204700000000002
Sabinal,2014-11-09,2014,0,0
Sabinal,2014-11-10,2014,0,0
Sabinal,2014-11-11,2014,0,0
Sabinal,2014-11-12,2014,0,0
Sabinal,2014-11-13,2014,0,0
Sabinal,2014-11-14,2014,0,0
Sabinal,2014-11-15,2014,0,0
Sabinal,2014-11-16,2014,0,0
Sabinal,2014-11-17,2014,0,0
Sabinal,2014-11-18,2014,0,0
Sabinal,2014-11-19,2014,0,0
Sabinal,2014-11-20,2014,0,0
Sabinal,2014-11-21,2014,0,0
Sabinal,2014-11-22,2014,0.16973780841901265,0.43700700000000003
Sabinal,2014-11-23,2014,0.17900791181183637,0.44881800000000005
Sabinal,2014-11-24,2014,0,0
Sabinal,2014-11-25,2014,0,0
Sabinal,2014-11-26,2014,0,0
Sabinal,2014-11-27,2014,0,0
Sabinal,2014-11-28,2014,0,0
Sabinal,2014-11-29,2014,0,0
Sabinal,2014-11-30,2014,0,0
Sabinal,2014-12-01,2014,0,0
Sabinal,2014-12-02,2014,0,0
Sabinal,2014-12-03,2014,0,0
Sabinal,2014-12-04,2014,NA,NA
Sabinal,2014-12-05,2014,4.0473645501357786e-5,0.003937
Sabinal,2014-12-06,2014,0,0
Sabinal,2014-12-07,2014,0,0
Sabinal,2014-12-08,2014,0,0
Sabinal,2014-12-09,2014,0,0
Sabinal,2014-12-10,2014,0,0
Sabinal,2014-12-11,2014,0.01835114779418904,0.043307000000000005
Sabinal,2014-12-12,2014,0.004582152231198405,0.062992
Sabinal,2014-12-13,2014,0,0
Sabinal,2014-12-14,2014,0,0
Sabinal,2014-12-15,2014,0.00574691461544315,0.019685
Sabinal,2014-12-16,2014,0,0
Sabinal,2014-12-17,2014,0,0
Sabinal,2014-12-18,2014,0.04321443509082391,0.09842500000000001
Sabinal,2014-12-19,2014,0.00712758538567815,0.03937
Sabinal,2014-12-20,2014,0,0
Sabinal,2014-12-21,2014,0,0
Sabinal,2014-12-22,2014,0,0
Sabinal,2014-12-23,2014,0.01303149899404435,0.074803
Sabinal,2014-12-24,2014,0.01838821416672213,0.09055099999999999
Sabinal,2014-12-25,2014,0,0
Sabinal,2014-12-26,2014,0,0
Sabinal,2014-12-27,2014,7.476115803558808e-4,0.011811
Sabinal,2014-12-28,2014,0.06457910396979703,0.09842500000000001
Sabinal,2014-12-29,2014,0.006515896912520872,0.03937
Sabinal,2014-12-30,2014,0,0
Sabinal,2014-12-31,2014,0.039490753523229255,0.129921
Seco-Hondo,2014-01-01,2014,4.6507594114554866e-4,0.003937
Seco-Hondo,2014-01-02,2014,0,0
Seco-Hondo,2014-01-03,2014,0,0
Seco-Hondo,2014-01-04,2014,0,0
Seco-Hondo,2014-01-05,2014,0,0
Seco-Hondo,2014-01-06,2014,0,0
Seco-Hondo,2014-01-07,2014,0,0
Seco-Hondo,2014-01-08,2014,9.100196637998061e-4,0.011811
Seco-Hondo,2014-01-09,2014,0.0037339818157481417,0.019685
Seco-Hondo,2014-01-10,2014,3.48595689364833e-5,0.003937
Seco-Hondo,2014-01-11,2014,9.12665031567907e-5,0.003937
Seco-Hondo,2014-01-12,2014,0,0
Seco-Hondo,2014-01-13,2014,0.018600268703308734,0.07086600000000001
Seco-Hondo,2014-01-14,2014,0,0
Seco-Hondo,2014-01-15,2014,0,0
Seco-Hondo,2014-01-16,2014,0,0
Seco-Hondo,2014-01-17,2014,0,0
Seco-Hondo,2014-01-18,2014,0,0
Seco-Hondo,2014-01-19,2014,0,0
Seco-Hondo,2014-01-20,2014,0,0
Seco-Hondo,2014-01-21,2014,0,0
Seco-Hondo,2014-01-22,2014,0,0
Seco-Hondo,2014-01-23,2014,0.0041037959716041655,0.011811
Seco-Hondo,2014-01-24,2014,0.011119486225731551,0.062992
Seco-Hondo,2014-01-25,2014,0,0
Seco-Hondo,2014-01-26,2014,4.6564794856457386e-4,0.003937
Seco-Hondo,2014-01-27,2014,0,0
Seco-Hondo,2014-01-28,2014,0.022592944750975678,0.062992
Seco-Hondo,2014-01-29,2014,0.06134171375565964,0.09055099999999999
Seco-Hondo,2014-01-30,2014,0,0
Seco-Hondo,2014-01-31,2014,0,0
Seco-Hondo,2014-02-01,2014,0,0
Seco-Hondo,2014-02-02,2014,3.4063504375522573e-4,0.003937
Seco-Hondo,2014-02-03,2014,0,0
Seco-Hondo,2014-02-04,2014,0.044543822758739186,0.12204700000000002
Seco-Hondo,2014-02-05,2014,0,0
Seco-Hondo,2014-02-06,2014,0.0013810515285940864,0.023622
Seco-Hondo,2014-02-07,2014,0,0
Seco-Hondo,2014-02-08,2014,1.3258286894517266e-6,0.003937
Seco-Hondo,2014-02-09,2014,0,0
Seco-Hondo,2014-02-10,2014,0,0
Seco-Hondo,2014-02-11,2014,0,0
Seco-Hondo,2014-02-12,2014,0.03050464687683087,0.051181000000000004
Seco-Hondo,2014-02-13,2014,0,0
Seco-Hondo,2014-02-14,2014,0,0
Seco-Hondo,2014-02-15,2014,0,0
Seco-Hondo,2014-02-16,2014,0,0
Seco-Hondo,2014-02-17,2014,0,0
Seco-Hondo,2014-02-18,2014,0.0011555944275090577,0.015748
Seco-Hondo,2014-02-19,2014,0,0
Seco-Hondo,2014-02-20,2014,1.3708896380525582e-4,0.011811
Seco-Hondo,2014-02-21,2014,0,0
Seco-Hondo,2014-02-22,2014,0,0
Seco-Hondo,2014-02-23,2014,0,0
Seco-Hondo,2014-02-24,2014,0.04431828490605729,0.074803
Seco-Hondo,2014-02-25,2014,0,0
Seco-Hondo,2014-02-26,2014,0.034590852833707705,0.15748
Seco-Hondo,2014-02-27,2014,0.4093849409594669,0.507873
Seco-Hondo,2014-02-28,2014,0,0
Seco-Hondo,2014-03-01,2014,0,0
Seco-Hondo,2014-03-02,2014,1.0028947372650255e-4,0.003937
Seco-Hondo,2014-03-03,2014,0.0230722486080609,0.114173
Seco-Hondo,2014-03-04,2014,0.08903366982277458,0.5433060000000001
Seco-Hondo,2014-03-05,2014,0,0
Seco-Hondo,2014-03-06,2014,0,0
Seco-Hondo,2014-03-07,2014,0,0
Seco-Hondo,2014-03-08,2014,0.009815172208723412,0.031496
Seco-Hondo,2014-03-09,2014,0.0528501869532834,0.153543
Seco-Hondo,2014-03-10,2014,0.19476426769560867,0.318897
Seco-Hondo,2014-03-11,2014,0.15426627342517032,0.208661
Seco-Hondo,2014-03-12,2014,0,0
Seco-Hondo,2014-03-13,2014,0,0
Seco-Hondo,2014-03-14,2014,0,0
Seco-Hondo,2014-03-15,2014,0,0
Seco-Hondo,2014-03-16,2014,0.01867355375338435,0.169291
Seco-Hondo,2014-03-17,2014,0.01891470961356616,0.14173200000000002
Seco-Hondo,2014-03-18,2014,0,0
Seco-Hondo,2014-03-19,2014,0,0
Seco-Hondo,2014-03-20,2014,0,0
Seco-Hondo,2014-03-21,2014,0,0
Seco-Hondo,2014-03-22,2014,0,0
Seco-Hondo,2014-03-23,2014,0.003367164532771539,0.011811
Seco-Hondo,2014-03-24,2014,0,0
Seco-Hondo,2014-03-25,2014,0.07966705232080327,0.48818800000000007
Seco-Hondo,2014-03-26,2014,0.08666044283332926,0.133858
Seco-Hondo,2014-03-27,2014,0.09912108510781163,0.220472
Seco-Hondo,2014-03-28,2014,0,0
Seco-Hondo,2014-03-29,2014,0,0
Seco-Hondo,2014-03-30,2014,0,0
Seco-Hondo,2014-03-31,2014,0,0
Seco-Hondo,2014-04-01,2014,0,0
Seco-Hondo,2014-04-02,2014,0,0
Seco-Hondo,2014-04-03,2014,0,0
Seco-Hondo,2014-04-04,2014,0.019277976168855505,0.062992
Seco-Hondo,2014-04-05,2014,0,0
Seco-Hondo,2014-04-06,2014,0.002139878847568373,0.011811
Seco-Hondo,2014-04-07,2014,0.011736479530871665,0.035433000000000006
Seco-Hondo,2014-04-08,2014,0.19973541871787237,0.665353
Seco-Hondo,2014-04-09,2014,0,0
Seco-Hondo,2014-04-10,2014,0,0
Seco-Hondo,2014-04-11,2014,0,0
Seco-Hondo,2014-04-12,2014,0,0
Seco-Hondo,2014-04-13,2014,0,0
Seco-Hondo,2014-04-14,2014,0.0024811502835899533,0.019685
Seco-Hondo,2014-04-15,2014,0.2051840068057059,0.665353
Seco-Hondo,2014-04-16,2014,0,0
Seco-Hondo,2014-04-17,2014,0,0
Seco-Hondo,2014-04-18,2014,0.0035200034482890026,0.019685
Seco-Hondo,2014-04-19,2014,0,0
Seco-Hondo,2014-04-20,2014,0.00771024468147019,0.023622
Seco-Hondo,2014-04-21,2014,0.055594697334153606,0.110236
Seco-Hondo,2014-04-22,2014,0.007064048065960369,0.307086
Seco-Hondo,2014-04-23,2014,0,0
Seco-Hondo,2014-04-24,2014,0,0
Seco-Hondo,2014-04-25,2014,0,0
Seco-Hondo,2014-04-26,2014,0,0
Seco-Hondo,2014-04-27,2014,0,0
Seco-Hondo,2014-04-28,2014,0,0
Seco-Hondo,2014-04-29,2014,0,0
Seco-Hondo,2014-04-30,2014,0,0
Seco-Hondo,2014-05-01,2014,0,0
